mois,nombre_demandes_deposees,nombre_heures_demandees,nombre_salaries_concernes,libelle,reg,color,nombre_demandes_deposees_fr,nombre_heures_demandees_fr,nombre_salaries_concernes_fr
2020-09,750.0,345795.0,9515.0,Fabrication d'autres produits indus.,52,#5C6BC0,750 demandes,345 795 heures,9 515 salariés
2020-10,645.0,272960.0,7525.0,Fabrication d'autres produits indus.,52,#5C6BC0,645 demandes,272 960 heures,7 525 salariés
2020-11,890.0,342980.0,9285.0,Fabrication d'autres produits indus.,52,#5C6BC0,890 demandes,342 980 heures,9 285 salariés
2020-12,690.0,299930.0,8120.0,Fabrication d'autres produits indus.,52,#5C6BC0,690 demandes,299 930 heures,8 120 salariés
2021-01,375.0,141775.0,3975.0,Fabrication d'autres produits indus.,52,#5C6BC0,375 demandes,141 775 heures,3 975 salariés
2020-03,10895.0,3983070.0,104030.0,Autres sections NACE 17,52,#AAAAAA,10 895 demandes,3 983 070 heures,104 030 salariés
2020-04,13575.0,11209870.0,143070.0,Autres sections NACE 17,52,#AAAAAA,13 575 demandes,11 209 870 heures,143 070 salariés
2020-05,12850.0,5590355.0,121460.0,Autres sections NACE 17,52,#AAAAAA,12 850 demandes,5 590 355 heures,121 460 salariés
2020-06,5925.0,2497480.0,58545.0,Autres sections NACE 17,52,#AAAAAA,5 925 demandes,2 497 480 heures,58 545 salariés
2020-07,3050.0,1355655.0,34715.0,Autres sections NACE 17,52,#AAAAAA,3 050 demandes,1 355 655 heures,34 715 salariés
2020-08,1690.0,630305.0,17635.0,Autres sections NACE 17,52,#AAAAAA,1 690 demandes,630 305 heures,17 635 salariés
2020-09,1475.0,1002060.0,24170.0,Autres sections NACE 17,52,#AAAAAA,1 475 demandes,1 002 060 heures,24 170 salariés
2020-10,1485.0,758110.0,20230.0,Autres sections NACE 17,52,#AAAAAA,1 485 demandes,758 110 heures,20 230 salariés
2020-11,3960.0,1443275.0,29830.0,Autres sections NACE 17,52,#AAAAAA,3 960 demandes,1 443 275 heures,29 830 salariés
2020-12,2560.0,999715.0,22380.0,Autres sections NACE 17,52,#AAAAAA,2 560 demandes,999 715 heures,22 380 salariés
2021-01,1260.0,284685.0,5940.0,Autres sections NACE 17,52,#AAAAAA,1 260 demandes,284 685 heures,5 940 salariés
2020-03,14420.0,4475250.0,78520.0,Hébergement et restauration,93,#388E3C,14 420 demandes,4 475 250 heures,78 520 salariés
2020-04,15320.0,10783350.0,85915.0,Hébergement et restauration,93,#388E3C,15 320 demandes,10 783 350 heures,85 915 salariés
2020-05,14460.0,8025275.0,79630.0,Hébergement et restauration,93,#388E3C,14 460 demandes,8 025 275 heures,79 630 salariés
2020-06,9225.0,3382065.0,46585.0,Hébergement et restauration,93,#388E3C,9 225 demandes,3 382 065 heures,46 585 salariés
2020-07,6185.0,1732305.0,25895.0,Hébergement et restauration,93,#388E3C,6 185 demandes,1 732 305 heures,25 895 salariés
2020-08,4200.0,1014055.0,15500.0,Hébergement et restauration,93,#388E3C,4 200 demandes,1 014 055 heures,15 500 salariés
2020-09,6630.0,1688615.0,29905.0,Hébergement et restauration,93,#388E3C,6 630 demandes,1 688 615 heures,29 905 salariés
2020-10,10355.0,2611525.0,48935.0,Hébergement et restauration,93,#388E3C,10 355 demandes,2 611 525 heures,48 935 salariés
2020-11,13135.0,6710325.0,67035.0,Hébergement et restauration,93,#388E3C,13 135 demandes,6 710 325 heures,67 035 salariés
2020-12,13555.0,7141915.0,64500.0,Hébergement et restauration,93,#388E3C,13 555 demandes,7 141 915 heures,64 500 salariés
2021-01,9505.0,4801100.0,46820.0,Hébergement et restauration,93,#388E3C,9 505 demandes,4 801 100 heures,46 820 salariés
2020-03,22280.0,5528240.0,104020.0,Commerce,93,#006064,22 280 demandes,5 528 240 heures,104 020 salariés
2020-04,25095.0,14196865.0,123715.0,Commerce,93,#006064,25 095 demandes,14 196 865 heures,123 715 salariés
2020-05,23480.0,6091985.0,103760.0,Commerce,93,#006064,23 480 demandes,6 091 985 heures,103 760 salariés
2020-06,8835.0,1778895.0,28925.0,Commerce,93,#006064,8 835 demandes,1 778 895 heures,28 925 salariés
2020-07,4310.0,769675.0,12630.0,Commerce,93,#006064,4 310 demandes,769 675 heures,12 630 salariés
2020-08,2350.0,401905.0,6690.0,Commerce,93,#006064,2 350 demandes,401 905 heures,6 690 salariés
2020-09,2395.0,443750.0,7430.0,Commerce,93,#006064,2 395 demandes,443 750 heures,7 430 salariés
2020-10,6240.0,621215.0,19985.0,Commerce,93,#006064,6 240 demandes,621 215 heures,19 985 salariés
2020-11,12750.0,4382750.0,60350.0,Commerce,93,#006064,12 750 demandes,4 382 750 heures,60 350 salariés
2020-12,6155.0,1520765.0,20980.0,Commerce,93,#006064,6 155 demandes,1 520 765 heures,20 980 salariés
2021-01,3555.0,808085.0,11480.0,Commerce,93,#006064,3 555 demandes,808 085 heures,11 480 salariés
2020-03,12560.0,3408745.0,80340.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,12 560 demandes,3 408 745 heures,80 340 salariés
2020-04,15075.0,8408750.0,95360.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,15 075 demandes,8 408 750 heures,95 360 salariés
2020-05,13640.0,4583745.0,76335.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,13 640 demandes,4 583 745 heures,76 335 salariés
2020-06,6510.0,2138415.0,31765.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,6 510 demandes,2 138 415 heures,31 765 salariés
2020-07,4100.0,1227370.0,18540.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,4 100 demandes,1 227 370 heures,18 540 salariés
2020-08,2810.0,725385.0,11890.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,2 810 demandes,725 385 heures,11 890 salariés
2020-09,2820.0,874230.0,12445.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,2 820 demandes,874 230 heures,12 445 salariés
2020-10,2795.0,799320.0,13490.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,2 795 demandes,799 320 heures,13 490 salariés
2020-11,4685.0,1779035.0,28425.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,4 685 demandes,1 779 035 heures,28 425 salariés
2020-12,3875.0,1299855.0,18810.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,3 875 demandes,1 299 855 heures,18 810 salariés
2021-01,2025.0,596060.0,7560.0,Act. scientif. et tech. ; services admin. et de soutien,93,#FF8F00,2 025 demandes,596 060 heures,7 560 salariés
2020-03,9025.0,1827375.0,36335.0,Autres activités de services,93,#F4511E,9 025 demandes,1 827 375 heures,36 335 salariés
2020-04,10390.0,4498640.0,42930.0,Autres activités de services,93,#F4511E,10 390 demandes,4 498 640 heures,42 930 salariés
2020-05,9905.0,2512990.0,39690.0,Autres activités de services,93,#F4511E,9 905 demandes,2 512 990 heures,39 690 salariés
2020-06,4510.0,1149870.0,18180.0,Autres activités de services,93,#F4511E,4 510 demandes,1 149 870 heures,18 180 salariés
2020-07,2640.0,588100.0,9425.0,Autres activités de services,93,#F4511E,2 640 demandes,588 100 heures,9 425 salariés
2020-08,1650.0,314695.0,5235.0,Autres activités de services,93,#F4511E,1 650 demandes,314 695 heures,5 235 salariés
2020-09,1795.0,329105.0,5805.0,Autres activités de services,93,#F4511E,1 795 demandes,329 105 heures,5 805 salariés
2020-10,5005.0,601985.0,15700.0,Autres activités de services,93,#F4511E,5 005 demandes,601 985 heures,15 700 salariés
2020-11,8410.0,2617220.0,28610.0,Autres activités de services,93,#F4511E,8 410 demandes,2 617 220 heures,28 610 salariés
2020-12,4595.0,1340935.0,16905.0,Autres activités de services,93,#F4511E,4 595 demandes,1 340 935 heures,16 905 salariés
2021-01,3060.0,928130.0,12095.0,Autres activités de services,93,#F4511E,3 060 demandes,928 130 heures,12 095 salariés
2020-03,3200.0,986105.0,21040.0,Fabrication d'autres produits indus.,93,#5C6BC0,3 200 demandes,986 105 heures,21 040 salariés
2020-04,3625.0,2725470.0,28495.0,Fabrication d'autres produits indus.,93,#5C6BC0,3 625 demandes,2 725 470 heures,28 495 salariés
2020-05,3255.0,1321805.0,22940.0,Fabrication d'autres produits indus.,93,#5C6BC0,3 255 demandes,1 321 805 heures,22 940 salariés
2020-06,1360.0,595400.0,10475.0,Fabrication d'autres produits indus.,93,#5C6BC0,1 360 demandes,595 400 heures,10 475 salariés
2020-07,780.0,350275.0,6535.0,Fabrication d'autres produits indus.,93,#5C6BC0,780 demandes,350 275 heures,6 535 salariés
2020-08,465.0,180205.0,3985.0,Fabrication d'autres produits indus.,93,#5C6BC0,465 demandes,180 205 heures,3 985 salariés
2020-09,505.0,234945.0,4740.0,Fabrication d'autres produits indus.,93,#5C6BC0,505 demandes,234 945 heures,4 740 salariés
2020-10,535.0,173930.0,4110.0,Fabrication d'autres produits indus.,93,#5C6BC0,535 demandes,173 930 heures,4 110 salariés
2020-11,1020.0,352435.0,5890.0,Fabrication d'autres produits indus.,93,#5C6BC0,1 020 demandes,352 435 heures,5 890 salariés
2020-12,735.0,237410.0,3815.0,Fabrication d'autres produits indus.,93,#5C6BC0,735 demandes,237 410 heures,3 815 salariés
2021-01,360.0,116725.0,1885.0,Fabrication d'autres produits indus.,93,#5C6BC0,360 demandes,116 725 heures,1 885 salariés
2020-03,19545.0,4673555.0,107940.0,Autres sections NACE 17,93,#AAAAAA,19 545 demandes,4 673 555 heures,107 940 salariés
2020-04,23830.0,12995875.0,146165.0,Autres sections NACE 17,93,#AAAAAA,23 830 demandes,12 995 875 heures,146 165 salariés
2020-05,22550.0,7297185.0,127570.0,Autres sections NACE 17,93,#AAAAAA,22 550 demandes,7 297 185 heures,127 570 salariés
2020-06,9335.0,2997505.0,49710.0,Autres sections NACE 17,93,#AAAAAA,9 335 demandes,2 997 505 heures,49 710 salariés
2020-07,5130.0,1470875.0,24030.0,Autres sections NACE 17,93,#AAAAAA,5 130 demandes,1 470 875 heures,24 030 salariés
2020-08,3045.0,785885.0,13610.0,Autres sections NACE 17,93,#AAAAAA,3 045 demandes,785 885 heures,13 610 salariés
2020-09,2935.0,849060.0,14165.0,Autres sections NACE 17,93,#AAAAAA,2 935 demandes,849 060 heures,14 165 salariés
2020-10,3380.0,799270.0,15100.0,Autres sections NACE 17,93,#AAAAAA,3 380 demandes,799 270 heures,15 100 salariés
2020-11,8250.0,2408195.0,34115.0,Autres sections NACE 17,93,#AAAAAA,8 250 demandes,2 408 195 heures,34 115 salariés
2020-12,5755.0,1745010.0,25715.0,Autres sections NACE 17,93,#AAAAAA,5 755 demandes,1 745 010 heures,25 715 salariés
2021-01,2965.0,1048395.0,12995.0,Autres sections NACE 17,93,#AAAAAA,2 965 demandes,1 048 395 heures,12 995 salariés
2020-03,15.0,2980.0,45.0,Hébergement et restauration,99,#388E3C,15 demandes,2 980 heures,45 salariés
2020-04,15.0,6785.0,50.0,Hébergement et restauration,99,#388E3C,15 demandes,6 785 heures,50 salariés
2020-05,15.0,4460.0,40.0,Hébergement et restauration,99,#388E3C,15 demandes,4 460 heures,40 salariés
2020-06,5.0,3020.0,25.0,Hébergement et restauration,99,#388E3C,5 demandes,3 020 heures,25 salariés
2020-07,10.0,1380.0,15.0,Hébergement et restauration,99,#388E3C,10 demandes,1 380 heures,15 salariés
2020-08,5.0,1610.0,15.0,Hébergement et restauration,99,#388E3C,5 demandes,1 610 heures,15 salariés
2020-09,5.0,2425.0,20.0,Hébergement et restauration,99,#388E3C,5 demandes,2 425 heures,20 salariés
2020-10,5.0,2090.0,20.0,Hébergement et restauration,99,#388E3C,5 demandes,2 090 heures,20 salariés
2020-11,5.0,2150.0,20.0,Hébergement et restauration,99,#388E3C,5 demandes,2 150 heures,20 salariés
2020-12,5.0,2410.0,15.0,Hébergement et restauration,99,#388E3C,5 demandes,2 410 heures,15 salariés
2021-01,5.0,1780.0,15.0,Hébergement et restauration,99,#388E3C,5 demandes,1 780 heures,15 salariés
2020-03,35.0,5175.0,90.0,Commerce,99,#006064,35 demandes,5 175 heures,90 salariés
2020-04,40.0,10350.0,105.0,Commerce,99,#006064,40 demandes,10 350 heures,105 salariés
2020-05,0.0,150.0,0.0,Commerce,99,#006064,0 demandes,150 heures,0 salariés
2020-06,0.0,150.0,0.0,Commerce,99,#006064,0 demandes,150 heures,0 salariés
2020-07,0.0,40.0,0.0,Commerce,99,#006064,0 demandes,40 heures,0 salariés
2020-08,0.0,65.0,0.0,Commerce,99,#006064,0 demandes,65 heures,0 salariés
2020-09,0.0,40.0,0.0,Commerce,99,#006064,0 demandes,40 heures,0 salariés
2020-10,0.0,15.0,0.0,Commerce,99,#006064,0 demandes,15 heures,0 salariés
2020-11,0.0,10.0,0.0,Commerce,99,#006064,0 demandes,10 heures,0 salariés
2020-12,,,,Commerce,99,#006064,NaN demandes,NaN heures,NaN salariés
2021-01,,,,Commerce,99,#006064,NaN demandes,NaN heures,NaN salariés
2020-03,10.0,1485.0,30.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,10 demandes,1 485 heures,30 salariés
2020-04,15.0,4070.0,40.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,15 demandes,4 070 heures,40 salariés
2020-05,5.0,1215.0,15.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,1 215 heures,15 salariés
2020-06,5.0,880.0,10.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,880 heures,10 salariés
2020-07,5.0,940.0,15.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,940 heures,15 salariés
2020-08,0.0,810.0,10.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,0 demandes,810 heures,10 salariés
2020-09,0.0,930.0,10.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,0 demandes,930 heures,10 salariés
2020-10,5.0,1270.0,15.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,1 270 heures,15 salariés
2020-11,5.0,1145.0,10.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,1 145 heures,10 salariés
2020-12,5.0,845.0,10.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,5 demandes,845 heures,10 salariés
2021-01,0.0,405.0,5.0,Act. scientif. et tech. ; services admin. et de soutien,99,#FF8F00,0 demandes,405 heures,5 salariés
2020-03,20.0,1560.0,30.0,Autres activités de services,99,#F4511E,20 demandes,1 560 heures,30 salariés
2020-04,20.0,3015.0,30.0,Autres activités de services,99,#F4511E,20 demandes,3 015 heures,30 salariés
2020-05,10.0,570.0,10.0,Autres activités de services,99,#F4511E,10 demandes,570 heures,10 salariés
2020-06,0.0,60.0,0.0,Autres activités de services,99,#F4511E,0 demandes,60 heures,0 salariés
2020-07,0.0,95.0,0.0,Autres activités de services,99,#F4511E,0 demandes,95 heures,0 salariés
2020-08,0.0,60.0,0.0,Autres activités de services,99,#F4511E,0 demandes,60 heures,0 salariés
2020-09,0.0,90.0,0.0,Autres activités de services,99,#F4511E,0 demandes,90 heures,0 salariés
2020-10,0.0,75.0,0.0,Autres activités de services,99,#F4511E,0 demandes,75 heures,0 salariés
2020-11,0.0,70.0,0.0,Autres activités de services,99,#F4511E,0 demandes,70 heures,0 salariés
2020-12,0.0,70.0,0.0,Autres activités de services,99,#F4511E,0 demandes,70 heures,0 salariés
2021-01,,,,Autres activités de services,99,#F4511E,NaN demandes,NaN heures,NaN salariés
2020-03,0.0,420.0,5.0,Fabrication d'autres produits indus.,99,#5C6BC0,0 demandes,420 heures,5 salariés
2020-04,0.0,870.0,5.0,Fabrication d'autres produits indus.,99,#5C6BC0,0 demandes,870 heures,5 salariés
2020-05,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-06,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-07,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-08,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-09,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-10,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-11,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-12,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2021-01,,,,Fabrication d'autres produits indus.,99,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-03,20.0,3265.0,110.0,Autres sections NACE 17,99,#AAAAAA,20 demandes,3 265 heures,110 salariés
2020-04,20.0,9500.0,115.0,Autres sections NACE 17,99,#AAAAAA,20 demandes,9 500 heures,115 salariés
2020-05,0.0,2390.0,30.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,2 390 heures,30 salariés
2020-06,0.0,2500.0,30.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,2 500 heures,30 salariés
2020-07,0.0,2755.0,30.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,2 755 heures,30 salariés
2020-08,0.0,1825.0,30.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,1 825 heures,30 salariés
2020-09,0.0,2300.0,30.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,2 300 heures,30 salariés
2020-10,0.0,1480.0,20.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,1 480 heures,20 salariés
2020-11,0.0,1435.0,20.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,1 435 heures,20 salariés
2020-12,0.0,2880.0,35.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,2 880 heures,35 salariés
2021-01,0.0,675.0,20.0,Autres sections NACE 17,99,#AAAAAA,0 demandes,675 heures,20 salariés
